PRODUCT_FULL_SEGMENTS_NUMBER,PRODUCT_NAME,PRODUCT_PACKAGE_DESCRIPTION,ITEM_NET_WEIGHT,COMPANY_COUNTRY,STATE,ONHANDQTY,EXPIREDQTY,BLOCKEDQTY,INTRANSITQTY,ONPOQTY,SOOTHER,POOTHER,SUPPLYOP,Q_SO,Q_SB,N30D_SO,TOTAL_DEMAND,ITEM_GROUP,STOCKINGTYPE,INVENTORYTYPE,VENDOR_NAME,LOCAL_PRODUCTMANAGER_NAME,PRODUCT_PRINCIPAL_NAME,INVENTORY_OWNERSHIP,BUYER_NAME,COO,LEADTIME,SHELFLIFE,MIN_DAYS,MAX_DAYS,IDEAL_PIPELINE,LEADTIMELEVEL,SHELFLIFEDAYS,MOQ,PALLET_SIZE,UNITSPERCONTAINER,H_ADU,FCST_TOTAL,UNITCOST,PERCENTAGE,F_ADU,SOH_DC,INTRANSIT_DC,ONPO_DC,NAT_SOH_DC,NAT_INTRANSIT_DC,NAT_ONPO_DC,ROW_NET_POSITION,NAT_NET_POSITION,NAT_PIPELINE_DC,ROW_PIPELINE_DC,RAW_ORDER_QTY,ORDER_QTY,ORDER_DC,STOCK_STATUS,ORDER_AMOUNT,OVERSTOCK_VALUE
408876ALR,PHARMATOSE 200M (NZ),25 kg bag,25.0,Australia,VIC,9200.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,7250.000,0.000,3000.000,7250.000,N1 - Non hazardous/Non dangerous,S,M,DFE PHARMA GmbH Co. KG ,CHARLES MOORE,DMV FONTERRA EXCIPIENTS ,61127 - AU Pharma - Nutraceuticals PH,SCOTT JOHNSON,NZ,120.00000,1080.00000,30,60,180,120,1080,1800.000,,1,95.08,66.33,6.65,0.73,48.53,127.24,0.00,0.00,93.10,0.00,0.00,1925.000,1925.000,93.10,127.24,2560.44,2575.0,53.06,Stockout Risk,17123.75,0.00
408876ALR,PHARMATOSE 200M (NZ),25 kg bag,25.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,M,DFE PHARMA GmbH Co. KG ,CHARLES MOORE,DMV FONTERRA EXCIPIENTS ,61127 - AU Pharma - Nutraceuticals PH,SCOTT JOHNSON,NZ,120.00000,1080.00000,30,60,180,120,1080,1800.000,,1,34.88,66.33,5.84,0.27,17.80,0.00,0.00,0.00,93.10,0.00,0.00,0.000,1925.000,93.10,0.00,1068.00,1800.0,101.12,Stockout Risk,10512.0,0.00
197133ZGR,ZEMEA PROPANEDIOL,"997,9 kg Container",997.9,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,B,PRIMIENT COVATION LLC. ,"POWER, CARMEL",PRIMARY PRODUCTS BIOPDO LLC ,61128 - AU Beauty & Personal Care BPC,SCOTT JOHNSON,US,150.00000,730.00000,30,60,210,150,730,798.320,,1,11.92,66.33,5.75,0.18,11.78,0.00,0.00,0.00,90.27,60.18,210.62,0.000,15966.400,361.07,0.00,0.00,0.0,0.0,Overstock,0.0,-12192.30
441587ALR,PERFECTAGEL 707,25 kg bag,25.0,Australia,NSW,5000.000,0.000,0.000,7000.000,4000.000,0.000,0.000,11000.000,10000.000,0.000,5000.000,10000.000,N1 - Non hazardous/Non dangerous,S,M,COOPERATIE KONINKLIJKE AVEBE U.A. ,GWENDOLINE CROTHERS,AVEBE ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",NL,150.00000,660.00000,30,60,210,150,660,1000.000,,1,35.79,65.97,3.07,0.65,42.85,0.00,163.36,93.35,0.00,106.11,60.63,6000.000,6000.000,166.74,256.71,0.00,0.0,0.0,Low Stock,0.0,0.00
441587ALR,PERFECTAGEL 707,25 kg bag,25.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,M,COOPERATIE KONINKLIJKE AVEBE U.A. ,GWENDOLINE CROTHERS,AVEBE ,61123 - AU Food - Nutrition F&N,"HAN, THIRI",NL,150.00000,660.00000,30,60,210,150,660,1000.000,,1,19.31,65.97,2.56,0.35,23.12,0.00,0.00,0.00,0.00,106.11,60.63,0.000,6000.000,166.74,0.00,1387.20,1400.0,60.55,Low Stock,3584.0,0.00
438243BJR,ELITE 5500G ENHANCED POLYETHYLENE RESIN,750 kg big bag,750.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,M,DOW CHEMICAL (AUSTRALIA) PTY LTD ,NEIL CLIFFORD,DOW INC,61125 - AU Advanced Materials AM,VIJAYA PAWAR,TH,90.00000,999.00000,30,60,150,90,999,750.000,,1,53.16,65.67,,1.00,65.67,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,3940.20,4500.0,68.52,Stockout Risk,,0.00
443371ALR,ATTANE 4203,25 kg bag,25.0,New Zealand,NZ,27375.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,B,DOW CHEMICAL (NZ) LIMITED ,"WINWOOD, CHARLOTTE",DOW INC,62125 - NZ Advanced Materials AM,VIJAYA PAWAR,US,120.00000,1095.00000,30,60,180,120,1095,1375.000,55.0000,1,75.61,65.38,4.28,1.00,65.38,418.71,0.00,0.00,418.71,0.00,0.00,27375.000,27375.000,418.71,418.71,0.00,0.0,0.0,Overstock,0.0,75192.15
466016CXR,OPTI.FORM PA 15 PLUS,1300 KG IBC,1300.0,New Zealand,NZ,1300.000,0.000,0.000,20800.000,0.000,6500.000,0.000,20800.000,0.000,6500.000,0.000,6500.000,D2 - Hazardous but NOT dangerous,S,C,PURAC ASIA PACIFIC PTE LTD (CORBION) ,JAN RIAD,CORBION GROUP ,62123 - NZ Food - Nutrition F&N,"HAN, THIRI",TH,94.00000,730.00000,0,0,0,94,730,6500.000,,1,47.82,65.26,2.64,1.00,65.26,19.92,318.73,0.00,19.92,318.73,0.00,15600.000,15600.000,338.65,338.65,0.00,0.0,0.0,Overstock,0.0,41184.00
260942AIR,FRUTAFIT CLR,20 kg bag,20.0,Australia,QLD,20980.000,0.000,0.000,0.000,0.000,20000.000,0.000,0.000,1000.000,20000.000,1000.000,21000.000,N1 - Non hazardous/Non dangerous,S,B,COSUN INGREDIENTS B.V. ,GWENDOLINE CROTHERS,ROYAL COSUN,61123 - AU Food - Nutrition F&N,"HAN, THIRI",NL,120.00000,1800.00000,30,60,180,120,1800,10000.000,,1,26.13,64.88,6.07,1.00,64.88,307.95,0.00,0.00,307.95,0.00,0.00,-20.000,-20.000,307.95,307.95,0.00,0.0,0.0,Overstock,0.0,62204.12
453258CLR,BARDAC 2280,907 kg Container,907.0,Australia,QLD,7256.000,0.000,0.000,0.000,0.000,1814.000,0.000,0.000,2721.000,1814.000,1814.000,4535.000,D1 - Dangerous & hazardous product,S,A,IMCD AUSTRALIA PTY LTD ,ELISE CHISHOLM,ARXADA AG ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",US,120.00000,720.00000,30,60,180,120,720,907.000,,1,37.64,64.78,8.10,0.59,37.90,143.59,0.00,0.00,252.02,0.00,0.00,2721.000,11791.000,252.02,143.59,0.00,0.0,0.0,Overstock,0.0,-1967.81
453258CLR,BARDAC 2280,907 kg Container,907.0,Australia,VIC,10884.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1814.000,0.000,0.000,1814.000,D1 - Dangerous & hazardous product,S,A,IMCD AUSTRALIA PTY LTD ,ELISE CHISHOLM,ARXADA AG ,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",US,120.00000,720.00000,30,60,180,120,720,907.000,,1,26.69,64.78,8.69,0.41,26.88,404.91,0.00,0.00,252.02,0.00,0.00,9070.000,11791.000,252.02,404.91,0.00,0.0,0.0,Overstock,0.0,59543.71
152221BNR,THERMAX N-990,1000 kg big bag,1000.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,CANCARB LIMITED ,"MERITON, JOHN",CANCARB LTD ,61125 - AU Advanced Materials AM,VIJAYA PAWAR,CA,120.00000,900.00000,0,0,0,120,900,4000.000,,1,9.13,64.69,3.01,1.00,64.69,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
260945ALR,FRUTAFIT HD,25 kg bag,25.0,Australia,NSW,30000.000,0.000,75.000,14000.000,46000.000,65000.000,0.000,60000.000,25000.000,65000.000,5000.000,90000.000,N1 - Non hazardous/Non dangerous,S,C,COSUN INGREDIENTS B.V. ,GWENDOLINE CROTHERS,ROYAL COSUN,61123 - AU Food - Nutrition F&N,"HAN, THIRI",NL,120.00000,1825.00000,0,0,0,120,1825,0.000,,1,64.69,64.69,2.77,1.00,64.69,385.30,216.42,711.08,385.30,216.42,711.08,-75.000,-75.000,1312.80,1312.80,75.00,75.0,1.16,Low Stock,207.75,0.00
441580ACR,HDK N20 POWDER CN,10 kg bag,10.0,Australia,VIC,5970.000,0.000,0.000,6840.000,3600.000,0.000,0.000,10440.000,6470.000,0.000,1870.000,6470.000,N1 - Non hazardous/Non dangerous,S,A,WACKER CHEMIE AG ,"CIGANKOVA, NIKOLA",WACKER ,61125 - AU Advanced Materials AM,VIJAYA PAWAR,CN,120.00000,720.00000,30,60,180,120,720,520.000,,1,41.79,64.57,7.13,0.65,41.83,98.02,163.52,86.06,94.01,105.93,108.72,9940.000,14830.000,308.66,347.60,0.00,0.0,0.0,Overstock,0.0,58933.79
441580ACR,HDK N20 POWDER CN,10 kg bag,10.0,Australia,NSW,1970.000,0.000,0.000,0.000,3420.000,400.000,0.000,3420.000,100.000,400.000,0.000,500.000,N1 - Non hazardous/Non dangerous,S,A,WACKER CHEMIE AG ,"CIGANKOVA, NIKOLA",WACKER ,61125 - AU Advanced Materials AM,VIJAYA PAWAR,CN,120.00000,720.00000,30,60,180,120,720,520.000,,1,22.60,64.57,7.08,0.35,22.62,87.09,0.00,151.19,94.01,105.93,108.72,4890.000,14830.000,308.66,238.28,0.00,0.0,0.0,Overstock,0.0,14138.01
441580ACR,HDK N20 POWDER CN,10 kg bag,10.0,Australia,WA,240.000,240.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,A,WACKER CHEMIE AG ,"CIGANKOVA, NIKOLA",WACKER ,61125 - AU Advanced Materials AM,VIJAYA PAWAR,CN,120.00000,720.00000,30,60,180,120,720,0.000,,1,0.12,64.57,8.01,0.00,0.12,0.00,0.00,0.00,94.01,105.93,108.72,0.000,14830.000,308.66,0.00,0.00,0.0,0.0,Overstock,0.0,-144.18
439045BNP,VERSIFY 2000,1000 kg big bag,1000.0,Australia,VIC,0.000,0.000,0.000,10000.000,0.000,0.000,0.000,10000.000,10000.000,0.000,10000.000,10000.000,N1 - Non hazardous/Non dangerous,S,C,DOW CHEMICAL (AUSTRALIA) PTY LTD ,NEIL CLIFFORD,DOW INC,61125 - AU Advanced Materials AM,VIJAYA PAWAR,AU,90.00000,1095.00000,0,0,0,90,1095,4000.000,,1,27.65,64.13,7.50,1.00,64.13,-155.93,155.93,0.00,-155.93,155.93,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
4410290VR,BYNEL 50E662,600 kg box,600.0,Australia,VIC,0.000,0.000,0.000,8400.000,8400.000,0.000,0.000,16800.000,16800.000,0.000,0.000,16800.000,N1 - Non hazardous/Non dangerous,S,C,DOW CHEMICAL (AUSTRALIA) PTY LTD ,NEIL CLIFFORD,DOW INC,61125 - AU Advanced Materials AM,VIJAYA PAWAR,AU,90.00000,1095.00000,0,0,0,90,1095,600.000,,1,7.67,64.01,6.10,1.00,64.01,0.00,131.23,131.23,0.00,131.23,131.23,0.000,0.000,262.46,262.46,0.00,0.0,0.0,Healthy,0.0,0.00
4391040VP,SERVAMINE KW 100,1000 kg IBC,1000.0,Australia,WA,0.000,0.000,0.000,0.000,4000.000,0.000,0.000,4000.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,M,KLK KOLB SPECIALTIES B.V. ,"NGUYEN, KEN",KLK OLEO  (KUALA LUMPUR KEPONG BERHAD),61121 - AU Home Care I&I HC,"MICHALIK, KYAN",NL,90.00000,730.00000,30,60,150,90,730,0.000,,1,49.85,63.41,6.55,0.81,51.17,0.00,0.00,78.17,-31.54,110.39,63.08,4000.000,9000.000,141.93,78.17,3070.20,4000.0,78.17,Healthy,26200.0,0.00
4391040VP,SERVAMINE KW 100,1000 kg IBC,1000.0,Australia,NSW,0.000,0.000,0.000,7000.000,0.000,0.000,0.000,7000.000,2000.000,0.000,2000.000,2000.000,D1 - Dangerous & hazardous product,S,M,KLK KOLB SPECIALTIES B.V. ,"NGUYEN, KEN",KLK OLEO  (KUALA LUMPUR KEPONG BERHAD),61121 - AU Home Care I&I HC,"MICHALIK, KYAN",NL,90.00000,730.00000,30,60,150,90,730,4000.000,,1,11.92,63.41,6.65,0.19,12.24,-163.40,571.90,0.00,-31.54,110.39,63.08,5000.000,9000.000,141.93,408.50,0.00,0.0,0.0,Healthy,0.0,0.00
4413080VR,SURLYN 1652SB,650 kg box,650.0,New Zealand,NZ,9100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,B,DOW CHEMICAL PACIFIC (SINGAPORE) PTE LTD ,"WINWOOD, CHARLOTTE",DOW INC,62125 - NZ Advanced Materials AM,VIJAYA PAWAR,US,120.00000,1095.00000,30,60,180,120,1095,650.000,,1,65.36,63.31,10.29,1.00,63.31,143.74,0.00,0.00,143.74,0.00,0.00,9100.000,9100.000,143.74,143.74,2295.62,2600.0,41.07,Low Stock,26754.0,0.00
442233EJRRAY,PROPYLENE GLYCOL INDUST GRADE (THAI),215 kg drum,215.0,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,D,DOW CHEMICAL (AUSTRALIA) PTY LTD ,"SALLAS, FRANK",DOW INC,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",AU,90.00000,365.00000,0,0,0,90,365,1935.000,,1,15.73,63.01,1.41,0.98,61.49,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
442233EJRRAY,PROPYLENE GLYCOL INDUST GRADE (THAI),215 kg drum,215.0,Australia,VIC,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,D,DOW CHEMICAL (AUSTRALIA) PTY LTD ,"SALLAS, FRANK",DOW INC,61121 - AU Home Care I&I HC,"MICHALIK, KYAN",AU,90.00000,365.00000,0,0,0,90,365,1935.000,,1,0.39,63.01,,0.02,1.52,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,,0.00
441944DSR,SOFTANOL 50,180 kg drum,180.0,New Zealand,NZ,0.000,0.000,0.000,3600.000,7200.000,0.000,0.000,10800.000,900.000,0.000,900.000,900.000,D1 - Dangerous & hazardous product,S,M,TOYOTA TSUSHO (AUSTRALASIA) PTY LTD ,"BOWLES, CRAIG",NIPPON SHOKUBAI CO LTD ,62122 - NZ Coatings-Constructions C&C,"GONG, MAY, MICHALIK, KYAN",JP,120.00000,720.00000,30,60,180,120,720,720.000,,1,35.03,62.71,4.04,1.00,62.71,-14.35,57.41,114.81,-14.35,57.41,114.81,9900.000,9900.000,157.87,157.87,0.00,0.0,0.0,Healthy,0.0,0.00
441298ALR,BORIC ACID EP,25 kg bag,25.0,New Zealand,NZ,10000.000,0.000,0.000,0.000,10000.000,0.000,0.000,10000.000,15000.000,0.000,5000.000,20000.000,D2 - Hazardous but NOT dangerous,S,C,SCL ITALIA SPA ,CHARLES MOORE,SCL ITALIA SPA,62127 - NZ Pharma - Nutraceuticals PH,SCOTT JOHNSON,IT,120.00000,1825.00000,0,0,0,120,1825,175.000,,1,47.19,62.65,3.98,1.00,62.65,79.81,0.00,159.62,79.81,0.00,159.62,5000.000,5000.000,239.43,239.43,0.00,0.0,0.0,Overstock,0.0,19900.00
195525AIR,NUTRALYS S 85 F,20 kg bag,20.0,New Zealand,NZ,8000.000,0.000,0.000,9000.000,4500.000,7700.000,0.000,13500.000,5100.000,7700.000,0.000,12800.000,N1 - Non hazardous/Non dangerous,S,M,ROQUETTE SINGAPORE LTD ,MANFRED CHUN,ROQUETTE FRERES ,62123 - NZ Food - Nutrition F&N,"HAN, THIRI",FR,168.00000,1800.00000,30,60,228,168,1800,4500.000,50.0000,1,31.07,62.39,7.80,1.00,62.39,128.23,144.25,72.13,128.23,144.25,72.13,8700.000,8700.000,344.61,344.61,0.00,0.0,0.0,Overstock,0.0,71346.58
438536DSRAKZ,SUNMIDE 305-70X,180 kg drum,180.0,Australia,VIC,1980.000,0.000,0.000,0.000,5040.000,0.000,0.000,5040.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,M,EVONIK (SEA) PTE. LTD ,"ALIZADEH, KIMIA",EVONIK INDUSTRIES AG ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",SG,90.00000,720.00000,30,60,150,90,720,720.000,,1,56.77,61.98,6.15,1.00,61.98,31.95,0.00,81.32,31.95,0.00,81.32,7020.000,7020.000,113.27,113.27,2276.53,2340.0,37.75,Low Stock,14391.0,0.00
443280AIR,CARBON BLACK N660,20 kg bag,20.0,Australia,VIC,5380.000,1480.000,0.000,0.000,1300.000,13000.000,0.000,1300.000,0.000,14300.000,0.000,14300.000,D2 - Hazardous but NOT dangerous,S,M,LINYUAN ADVANCED MATERIALS TECH CO LTD ,"MERITON, JOHN",TAIWAN CEMENT CORPORATION LTD,61125 - AU Advanced Materials AM,VIJAYA PAWAR,TW,90.00000,365.00000,30,60,150,90,365,220.000,,1,50.55,61.87,2.46,1.00,61.87,63.04,0.00,21.01,63.04,0.00,21.01,-9100.000,-9100.000,84.05,84.05,3712.20,3720.0,60.13,Stockout Risk,9151.2,0.00
4662270VR,"PHOSPHORIC ACID 85%, FOOD GRADE",1650 kg IBC,1650.0,Australia,QLD,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D1 - Dangerous & hazardous product,S,C,DUC GIANG LAO CAI CHEMICALS LTD COMPANY ,ALEX GITLITS,DUC GIANG CHEMICALS GROUP,61124 - AU Lubricants & Energy L&E,VIJAYA PAWAR,VN,60.00000,365.00000,0,0,0,60,365,1650.000,,1,22.60,61.82,,1.00,61.82,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,,0.00
324659EFR,ANCAMINE 2280,204 kg drum,204.0,Australia,NSW,4080.000,0.000,0.000,0.000,0.000,2448.000,0.000,0.000,0.000,2448.000,0.000,2448.000,D2 - Hazardous but NOT dangerous,S,M,EVONIK (SEA) PTE. LTD ,"ALIZADEH, KIMIA",EVONIK INDUSTRIES AG ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",SG,90.00000,720.00000,30,60,150,90,720,816.000,4.0000,1,30.64,61.81,11.86,0.61,37.55,108.66,0.00,0.00,191.43,0.00,0.00,1632.000,9384.000,191.43,108.66,0.00,0.0,0.0,High Stock,0.0,0.00
324659EFR,ANCAMINE 2280,204 kg drum,204.0,Australia,VIC,7752.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,M,EVONIK (SEA) PTE. LTD ,"ALIZADEH, KIMIA",EVONIK INDUSTRIES AG ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",SG,90.00000,720.00000,30,60,150,90,720,816.000,4.0000,1,19.79,61.81,11.80,0.39,24.26,319.54,0.00,0.00,191.43,0.00,0.00,7752.000,9384.000,191.43,319.54,0.00,0.0,0.0,High Stock,0.0,0.00
441530GFP,SODIUM SILICATE O GRADE,280 kg drum,280.0,Australia,NSW,3920.000,840.000,0.000,0.000,0.000,0.000,0.000,0.000,560.000,0.000,560.000,1120.000,D2 - Hazardous but NOT dangerous,S,M,POTTERS INDUSTRIES PTY LTD ,"MOUSAPOUR, PAMMY",POTTERS INDUSTRIES PTY LTD ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",AU,30.00000,365.00000,30,60,90,30,365,1400.000,,1,17.28,61.50,1.14,0.57,35.28,71.43,0.00,0.00,77.40,0.00,18.21,2520.000,5880.000,95.61,71.43,0.00,0.0,0.0,Healthy,0.0,0.00
441530GFP,SODIUM SILICATE O GRADE,280 kg drum,280.0,Australia,VIC,2240.000,0.000,0.000,0.000,1120.000,0.000,0.000,1120.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,M,POTTERS INDUSTRIES PTY LTD ,"MOUSAPOUR, PAMMY",POTTERS INDUSTRIES PTY LTD ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",AU,30.00000,365.00000,30,60,90,30,365,1120.000,,1,12.84,61.50,1.14,0.43,26.22,85.43,0.00,42.72,77.40,0.00,18.21,3360.000,5880.000,95.61,128.15,0.00,0.0,0.0,Healthy,0.0,0.00
166176EAR,GENIOSIL XL 10,195 kg drum,195.0,Australia,VIC,1950.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2340.000,0.000,0.000,2340.000,D1 - Dangerous & hazardous product,S,B,WACKER CHEMIE AG (AUST OFFICE) ,"CIGANKOVA, NIKOLA",WACKER ,61125 - AU Advanced Materials AM,VIJAYA PAWAR,DE,120.00000,720.00000,30,60,180,120,720,780.000,4.0000,1,42.41,61.41,7.67,0.64,39.03,49.96,0.00,0.00,92.09,0.00,0.00,-390.000,1755.000,92.09,49.96,2341.80,2535.0,64.95,Stockout Risk,19443.45,0.00
166176EAR,GENIOSIL XL 10,195 kg drum,195.0,Australia,NSW,3705.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1560.000,0.000,0.000,2340.000,D1 - Dangerous & hazardous product,S,B,WACKER CHEMIE AG (AUST OFFICE) ,"CIGANKOVA, NIKOLA",WACKER ,61125 - AU Advanced Materials AM,VIJAYA PAWAR,DE,120.00000,720.00000,30,60,180,120,720,780.000,4.0000,1,24.31,61.41,7.56,0.36,22.38,165.55,0.00,0.00,92.09,0.00,0.00,2145.000,1755.000,92.09,165.55,0.00,0.0,0.0,Stockout Risk,0.0,0.00
441407BJR,ELITE 5400G ENHANCED POLYETHYLENE RESIN,750 kg big bag,750.0,Australia,VIC,39000.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,B,DOW CHEMICAL (AUSTRALIA) PTY LTD ,NEIL CLIFFORD,DOW INC,61125 - AU Advanced Materials AM,VIJAYA PAWAR,TH,75.00000,1095.00000,30,60,135,75,1095,3000.000,,1,68.99,61.40,3.49,1.00,61.40,635.18,0.00,0.00,635.18,0.00,0.00,39000.000,39000.000,635.18,635.18,0.00,0.0,0.0,Overstock,0.0,113610.15
439165EVR,SODIUM SILICATE N GRADE,275 kg drum,275.0,Australia,VIC,1925.000,0.000,0.000,0.000,2200.000,2200.000,0.000,2200.000,0.000,2200.000,0.000,2200.000,D2 - Hazardous but NOT dangerous,S,M,POTTERS INDUSTRIES PTY LTD ,"MOUSAPOUR, PAMMY",POTTERS INDUSTRIES PTY LTD ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",AU,30.00000,365.00000,30,60,90,30,365,825.000,,1,40.62,61.38,1.10,0.79,48.20,39.94,0.00,45.64,67.20,0.00,35.84,1925.000,4125.000,103.04,85.58,0.00,0.0,0.0,Healthy,0.0,0.00
439165EVR,SODIUM SILICATE N GRADE,275 kg drum,275.0,Australia,NSW,1925.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,M,POTTERS INDUSTRIES PTY LTD ,"MOUSAPOUR, PAMMY",POTTERS INDUSTRIES PTY LTD ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",AU,30.00000,365.00000,30,60,90,30,365,825.000,,1,11.11,61.38,1.10,0.21,13.18,146.05,0.00,0.00,67.20,0.00,35.84,1925.000,4125.000,103.04,146.05,0.00,0.0,0.0,Healthy,0.0,0.00
439165EVR,SODIUM SILICATE N GRADE,275 kg drum,275.0,Australia,WA,275.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,S,M,POTTERS INDUSTRIES PTY LTD ,"MOUSAPOUR, PAMMY",POTTERS INDUSTRIES PTY LTD ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",AU,30.00000,365.00000,30,60,90,30,365,0.000,,1,0.00,61.38,1.10,0.00,0.00,0.00,0.00,0.00,67.20,0.00,35.84,275.000,4125.000,103.04,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
222045CPR,AMP ULTRA PC 2000,950 kg Container,950.0,Australia,VIC,0.000,0.000,0.000,17100.000,0.000,0.000,0.000,17100.000,13300.000,0.000,0.000,17100.000,D2 - Hazardous but NOT dangerous,S,C,ARUBA CHEMICALS SINGAPORE PTE LTD ,CONCETTA MOLINO,ADVANCION CORPORATION,61128 - AU Beauty & Personal Care BPC,SCOTT JOHNSON,DE,150.00000,1080.00000,0,0,0,150,1080,0.000,,1,0.00,61.36,24.33,1.00,61.36,0.00,278.68,0.00,0.00,278.68,0.00,3800.000,3800.000,278.68,278.68,0.00,0.0,0.0,Overstock,0.0,92454.00
187983ALR,CLAYTONE-40,25 kg bag,25.0,Australia,VIC,25.000,0.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,D2 - Hazardous but NOT dangerous,U,I,BYK USA INC. ,"DE LANGE, CHRISTO",ALTANA AG ,61122 - AU Coatings-Constructions C&C,"MICHALIK, KYAN",US,150.00000,1825.00000,0,0,0,150,1825,1525.000,,1,23.38,61.30,2.73,1.00,61.30,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
453379K0R,AT 10,"192,78 kg drum (425 lbs)",192.78,Australia,NSW,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,N1 - Non hazardous/Non dangerous,S,C,ARXADA SWITZERLAND (AG) ,"CARGILL, JENNIFER",ARXADA AG ,61128 - AU Beauty & Personal Care BPC,SCOTT JOHNSON,SG,180.00000,1095.00000,0,0,0,180,1095,771.120,,1,11.97,61.14,8.23,1.00,61.14,0.00,0.00,0.00,0.00,0.00,0.00,0.000,0.000,0.00,0.00,0.00,0.0,0.0,Healthy,0.0,0.00
5152110VR,BREAK-THRU S240,1000 kg IBC,1000.0,Australia,VIC,5000.000,0.000,0.000,0.000,18000.000,0.000,0.000,18000.000,5000.000,0.000,0.000,5000.000,D1 - Dangerous & hazardous product,S,B,EVONIK (SEA) PTE. LTD ,ALEX GITLITS,EVONIK INDUSTRIES AG ,61124 - AU Lubricants & Energy L&E,VIJAYA PAWAR,CN,60.00000,1460.00000,30,60,120,60,1460,4000.000,,1,52.61,61.03,10.42,1.00,61.03,81.93,0.00,294.94,81.93,0.00,294.94,18000.000,18000.000,376.87,376.87,0.00,0.0,0.0,Overstock,0.0,182429.98
